Predicted_X,Predicted_Y,Z_HW_elev,Z_FW_elev
454058.2,345932.12,,
454268.03,345932.12,,
454477.9,345932.12,,
454687.78,345932.12,,
454897.62,345932.12,,
455107.5,345932.12,,
455317.34,345932.12,68.0,-124.0
455527.22,345932.12,68.0,-124.0
455737.1,345932.12,68.0,-124.0
455946.94,345932.12,68.0,-124.0
456156.8,345932.12,68.0,-124.0
456366.7,345932.12,68.0,-124.0
456576.53,345932.12,68.0,-124.0
456786.4,345932.12,56.0,-124.0
456996.25,345932.12,56.0,-124.0
457206.12,345932.12,56.0,-112.0
457416.0,345932.12,56.0,-112.0
457625.84,345932.12,56.0,-112.0
457835.72,345932.12,56.0,-112.0
458045.6,345932.12,56.0,-112.0
458255.44,345932.12,56.0,-100.0
458465.3,345932.12,56.0,-100.0
458675.16,345932.12,44.0,-100.0
458885.03,345932.12,44.0,-100.0
459094.9,345932.12,92.0,-148.0
459304.75,345932.12,92.0,-148.0
459514.62,345932.12,80.0,-148.0
459724.47,345932.12,80.0,-148.0
459934.34,345932.12,80.0,-148.0
460144.22,345932.12,80.0,-148.0
418381.47,346134.75,296.0,248.0
418591.34,346134.75,356.0,92.0
418801.2,346134.75,356.0,92.0
419011.06,346134.75,356.0,92.0
419220.94,346134.75,356.0,92.0
419430.78,346134.75,356.0,92.0
419640.66,346134.75,356.0,92.0
419850.5,346134.75,356.0,92.0
420060.38,346134.75,356.0,92.0
420270.25,346134.75,356.0,92.0
420480.1,346134.75,356.0,92.0
420689.97,346134.75,356.0,92.0
420899.84,346134.75,356.0,92.0
421109.7,346134.75,356.0,92.0
421319.56,346134.75,356.0,92.0
421529.4,346134.75,392.0,104.0
421739.28,346134.75,392.0,104.0
421949.16,346134.75,392.0,104.0
422159.0,346134.75,392.0,104.0
422368.88,346134.75,392.0,104.0
422578.72,346134.75,392.0,104.0
422788.6,346134.75,392.0,104.0
422998.47,346134.75,392.0,104.0
423208.3,346134.75,392.0,104.0
423418.2,346134.75,392.0,104.0
423628.06,346134.75,392.0,92.0
423837.9,346134.75,392.0,92.0
424047.78,346134.75,392.0,92.0
424257.62,346134.75,392.0,92.0
424467.5,346134.75,392.0,92.0
424677.38,346134.75,392.0,92.0
424887.22,346134.75,380.0,56.0
425097.1,346134.75,380.0,56.0
425306.94,346134.75,380.0,56.0
425516.8,346134.75,380.0,56.0
425726.7,346134.75,380.0,56.0
425936.53,346134.75,380.0,56.0
426146.4,346134.75,380.0,56.0
426356.28,346134.75,380.0,56.0
426566.12,346134.75,380.0,56.0
426776.0,346134.75,380.0,56.0
426985.84,346134.75,380.0,56.0
427195.72,346134.75,380.0,56.0
427405.6,346134.75,380.0,56.0
427615.44,346134.75,380.0,56.0
427825.3,346134.75,380.0,56.0
428035.16,346134.75,380.0,8.0
428245.03,346134.75,380.0,8.0
428454.9,346134.75,380.0,8.0
428664.75,346134.75,380.0,8.0
428874.62,346134.75,380.0,8.0
429084.5,346134.75,380.0,8.0
429294.34,346134.75,368.0,8.0
429504.22,346134.75,368.0,8.0
429714.06,346134.75,368.0,8.0
429923.94,346134.75,368.0,8.0
430133.8,346134.75,368.0,8.0
430343.66,346134.75,188.0,152.0
430553.53,346134.75,188.0,152.0
430763.38,346134.75,188.0,152.0
430973.25,346134.75,188.0,164.0
431183.12,346134.75,236.0,-28.0
431392.97,346134.75,236.0,-28.0
431602.84,346134.75,236.0,-28.0
431812.72,346134.75,236.0,-28.0
432022.56,346134.75,236.0,-28.0
432232.44,346134.75,224.0,-28.0
432442.28,346134.75,224.0,-28.0
432652.16,346134.75,224.0,-28.0
432862.03,346134.75,224.0,-28.0
433071.88,346134.75,224.0,-28.0
433281.75,346134.75,224.0,-28.0
433491.6,346134.75,224.0,-28.0
433701.47,346134.75,224.0,-28.0
433911.34,346134.75,212.0,-28.0
434121.2,346134.75,212.0,-28.0
434331.06,346134.75,224.0,176.0
434540.94,346134.75,212.0,176.0
434750.78,346134.75,212.0,176.0
434960.66,346134.75,188.0,176.0
435170.5,346134.75,188.0,176.0
435380.38,346134.75,188.0,176.0
435590.25,346134.75,188.0,176.0
435800.1,346134.75,188.0,176.0
436009.97,346134.75,188.0,176.0
436219.8,346134.75,,
436429.7,346134.75,,
436639.56,346134.75,,
436849.4,346134.75,,
437059.28,346134.75,,
437269.16,346134.75,,
437479.0,346134.75,,
437688.88,346134.75,,
437898.72,346134.75,,
438108.6,346134.75,,
438318.47,346134.75,,
438528.3,346134.75,,
438738.2,346134.75,,
438948.03,346134.75,,
439157.9,346134.75,,
439367.78,346134.75,,
439577.62,346134.75,116.0,-16.0
439787.5,346134.75,104.0,-16.0
439997.38,346134.75,104.0,-16.0
440207.22,346134.75,104.0,-16.0
440417.1,346134.75,104.0,-16.0
440626.94,346134.75,104.0,-16.0
440836.8,346134.75,104.0,-16.0
441046.7,346134.75,104.0,-16.0
441256.53,346134.75,104.0,-16.0
441466.4,346134.75,104.0,-16.0
441676.25,346134.75,92.0,-16.0
441886.12,346134.75,92.0,-16.0
442096.0,346134.75,92.0,-16.0
442305.84,346134.75,92.0,-16.0
442515.72,346134.75,92.0,-16.0
442725.6,346134.75,104.0,-16.0
442935.44,346134.75,104.0,-16.0
443145.3,346134.75,104.0,-16.0
443355.16,346134.75,104.0,-16.0
443565.03,346134.75,92.0,-16.0
443774.9,346134.75,92.0,-16.0
443984.75,346134.75,92.0,-16.0
444194.62,346134.75,92.0,-16.0
444404.47,346134.75,92.0,-16.0
444614.34,346134.75,92.0,-16.0
444824.22,346134.75,92.0,-16.0
445034.06,346134.75,92.0,-4.0
445243.94,346134.75,92.0,-4.0
445453.8,346134.75,92.0,-4.0
445663.66,346134.75,92.0,-4.0
445873.53,346134.75,92.0,-4.0
446083.38,346134.75,92.0,-4.0
446293.25,346134.75,92.0,-4.0
446503.12,346134.75,92.0,-4.0
446712.97,346134.75,92.0,-4.0
446922.84,346134.75,92.0,-4.0
447132.7,346134.75,92.0,-4.0
447342.56,346134.75,80.0,-4.0
447552.44,346134.75,80.0,-4.0
447762.28,346134.75,80.0,8.0
447972.16,346134.75,80.0,8.0
448182.03,346134.75,80.0,8.0
448391.88,346134.75,80.0,8.0
448601.75,346134.75,80.0,8.0
448811.6,346134.75,80.0,20.0
449021.47,346134.75,80.0,20.0
449231.34,346134.75,80.0,20.0
449441.2,346134.75,68.0,32.0
449651.06,346134.75,68.0,32.0
449860.9,346134.75,68.0,44.0
450070.78,346134.75,68.0,68.0
450280.66,346134.75,,
450490.5,346134.75,92.0,20.0
450700.38,346134.75,92.0,32.0
450910.25,346134.75,92.0,32.0
451120.1,346134.75,92.0,32.0
451329.97,346134.75,92.0,32.0
451539.8,346134.75,92.0,32.0
451749.7,346134.75,92.0,32.0
451959.56,346134.75,92.0,32.0
452169.4,346134.75,80.0,32.0
452379.28,346134.75,80.0,32.0
452589.12,346134.75,80.0,44.0
452799.0,346134.75,80.0,44.0
453008.88,346134.75,80.0,44.0
453218.72,346134.75,68.0,56.0
453428.6,346134.75,68.0,56.0
453638.47,346134.75,68.0,56.0
453848.3,346134.75,,
454058.2,346134.75,,
454268.03,346134.75,,
454477.9,346134.75,,
454687.78,346134.75,,
454897.62,346134.75,,
455107.5,346134.75,,
455317.34,346134.75,68.0,-124.0
455527.22,346134.75,68.0,-124.0
455737.1,346134.75,68.0,-124.0
455946.94,346134.75,68.0,-124.0
456156.8,346134.75,68.0,-124.0
456366.7,346134.75,68.0,-124.0
456576.53,346134.75,68.0,-124.0
456786.4,346134.75,68.0,-124.0
456996.25,346134.75,68.0,-124.0
457206.12,346134.75,68.0,-124.0
457416.0,346134.75,56.0,-124.0
457625.84,346134.75,56.0,-112.0
457835.72,346134.75,56.0,-112.0
458045.6,346134.75,56.0,-112.0
458255.44,346134.75,56.0,-112.0
458465.3,346134.75,56.0,-112.0
458675.16,346134.75,56.0,-100.0
458885.03,346134.75,56.0,-100.0
459094.9,346134.75,92.0,-160.0
459304.75,346134.75,92.0,-148.0
459514.62,346134.75,92.0,-148.0
459724.47,346134.75,92.0,-148.0
459934.34,346134.75,80.0,-148.0
460144.22,346134.75,80.0,-148.0
418381.47,346337.38,356.0,92.0
418591.34,346337.38,356.0,92.0
418801.2,346337.38,356.0,92.0
419011.06,346337.38,356.0,92.0
419220.94,346337.38,356.0,92.0
419430.78,346337.38,356.0,92.0
419640.66,346337.38,356.0,92.0
419850.5,346337.38,356.0,92.0
420060.38,346337.38,356.0,92.0
420270.25,346337.38,356.0,92.0
420480.1,346337.38,356.0,92.0
420689.97,346337.38,356.0,92.0
420899.84,346337.38,356.0,92.0
421109.7,346337.38,356.0,92.0
421319.56,346337.38,356.0,92.0
421529.4,346337.38,356.0,92.0
421739.28,346337.38,392.0,104.0
421949.16,346337.38,392.0,104.0
422159.0,346337.38,392.0,104.0
422368.88,346337.38,392.0,104.0
422578.72,346337.38,392.0,104.0
422788.6,346337.38,392.0,104.0
422998.47,346337.38,392.0,104.0
423208.3,346337.38,392.0,104.0
423418.2,346337.38,392.0,104.0
423628.06,346337.38,392.0,92.0
423837.9,346337.38,392.0,92.0
424047.78,346337.38,392.0,92.0
424257.62,346337.38,392.0,92.0
424467.5,346337.38,392.0,92.0
424677.38,346337.38,380.0,56.0
424887.22,346337.38,380.0,56.0
425097.1,346337.38,380.0,56.0
425306.94,346337.38,380.0,56.0
425516.8,346337.38,380.0,56.0
425726.7,346337.38,380.0,56.0
425936.53,346337.38,380.0,56.0
426146.4,346337.38,380.0,56.0
426356.28,346337.38,380.0,56.0
426566.12,346337.38,380.0,56.0
426776.0,346337.38,380.0,56.0
426985.84,346337.38,380.0,56.0
427195.72,346337.38,380.0,56.0
427405.6,346337.38,380.0,56.0
427615.44,346337.38,380.0,56.0
427825.3,346337.38,380.0,20.0
428035.16,346337.38,380.0,8.0
428245.03,346337.38,380.0,8.0
428454.9,346337.38,380.0,8.0
428664.75,346337.38,380.0,8.0
428874.62,346337.38,380.0,8.0
429084.5,346337.38,380.0,8.0
429294.34,346337.38,380.0,8.0
429504.22,346337.38,368.0,8.0
429714.06,346337.38,368.0,8.0
429923.94,346337.38,368.0,8.0
430133.8,346337.38,368.0,8.0
430343.66,346337.38,368.0,8.0
430553.53,346337.38,356.0,8.0
430763.38,346337.38,188.0,152.0
430973.25,346337.38,236.0,-28.0
431183.12,346337.38,236.0,-28.0
431392.97,346337.38,236.0,-28.0
431602.84,346337.38,236.0,-28.0
431812.72,346337.38,236.0,-28.0
432022.56,346337.38,236.0,-28.0
432232.44,346337.38,236.0,-28.0
432442.28,346337.38,236.0,-28.0
432652.16,346337.38,236.0,-28.0
432862.03,346337.38,224.0,-28.0
433071.88,346337.38,224.0,-28.0
433281.75,346337.38,224.0,-28.0
433491.6,346337.38,224.0,-28.0
433701.47,346337.38,224.0,-28.0
433911.34,346337.38,224.0,-28.0
434121.2,346337.38,224.0,176.0
434331.06,346337.38,224.0,176.0
434540.94,346337.38,224.0,176.0
434750.78,346337.38,212.0,176.0
434960.66,346337.38,188.0,176.0
435170.5,346337.38,188.0,176.0
435380.38,346337.38,188.0,176.0
435590.25,346337.38,188.0,176.0
435800.1,346337.38,188.0,176.0
436009.97,346337.38,188.0,176.0
436219.8,346337.38,188.0,176.0
436429.7,346337.38,188.0,176.0
436639.56,346337.38,188.0,176.0
436849.4,346337.38,188.0,176.0
437059.28,346337.38,188.0,176.0
437269.16,346337.38,188.0,176.0
437479.0,346337.38,188.0,176.0
437688.88,346337.38,188.0,176.0
437898.72,346337.38,188.0,176.0
438108.6,346337.38,188.0,176.0
438318.47,346337.38,188.0,176.0
438528.3,346337.38,188.0,176.0
438738.2,346337.38,188.0,176.0
438948.03,346337.38,188.0,176.0
439157.9,346337.38,188.0,176.0
439367.78,346337.38,188.0,176.0
439577.62,346337.38,116.0,-16.0
439787.5,346337.38,116.0,-16.0
439997.38,346337.38,104.0,-16.0
440207.22,346337.38,104.0,-16.0
440417.1,346337.38,104.0,-16.0
440626.94,346337.38,104.0,-16.0
440836.8,346337.38,104.0,-16.0
441046.7,346337.38,104.0,-16.0
441256.53,346337.38,104.0,-16.0
441466.4,346337.38,104.0,-16.0
441676.25,346337.38,104.0,-16.0
441886.12,346337.38,92.0,-16.0
442096.0,346337.38,92.0,-16.0
442305.84,346337.38,92.0,-16.0
442515.72,346337.38,92.0,-16.0
442725.6,346337.38,104.0,-16.0
442935.44,346337.38,104.0,-16.0
443145.3,346337.38,104.0,-16.0
443355.16,346337.38,104.0,-16.0
443565.03,346337.38,104.0,-16.0
443774.9,346337.38,104.0,-16.0
443984.75,346337.38,92.0,-16.0
444194.62,346337.38,92.0,-16.0
444404.47,346337.38,92.0,-16.0
444614.34,346337.38,92.0,-16.0
444824.22,346337.38,92.0,-16.0
445034.06,346337.38,92.0,-16.0
445243.94,346337.38,92.0,-16.0
445453.8,346337.38,92.0,-16.0
445663.66,346337.38,92.0,-4.0
445873.53,346337.38,92.0,-4.0
446083.38,346337.38,92.0,-4.0
446293.25,346337.38,92.0,-4.0
446503.12,346337.38,92.0,-4.0
446712.97,346337.38,92.0,-4.0
446922.84,346337.38,92.0,-4.0
447132.7,346337.38,92.0,-4.0
447342.56,346337.38,92.0,-4.0
447552.44,346337.38,92.0,-4.0
447762.28,346337.38,80.0,-4.0
447972.16,346337.38,80.0,8.0
448182.03,346337.38,80.0,8.0
448391.88,346337.38,80.0,8.0
448601.75,346337.38,80.0,8.0
448811.6,346337.38,80.0,8.0
449021.47,346337.38,80.0,20.0
449231.34,346337.38,80.0,20.0
449441.2,346337.38,80.0,20.0
449651.06,346337.38,80.0,20.0
449860.9,346337.38,80.0,32.0
450070.78,346337.38,68.0,44.0
450280.66,346337.38,68.0,56.0
450490.5,346337.38,92.0,20.0
450700.38,346337.38,92.0,20.0
450910.25,346337.38,92.0,20.0
451120.1,346337.38,92.0,20.0
451329.97,346337.38,92.0,20.0
451539.8,346337.38,92.0,32.0
451749.7,346337.38,92.0,32.0
451959.56,346337.38,92.0,32.0
452169.4,346337.38,92.0,32.0
452379.28,346337.38,92.0,32.0
452589.12,346337.38,80.0,32.0
452799.0,346337.38,80.0,32.0
453008.88,346337.38,80.0,44.0
453218.72,346337.38,80.0,44.0
453428.6,346337.38,80.0,44.0
453638.47,346337.38,68.0,44.0
453848.3,346337.38,68.0,56.0
454058.2,346337.38,68.0,56.0
454268.03,346337.38,,
454477.9,346337.38,,
454687.78,346337.38,,
454897.62,346337.38,,
455107.5,346337.38,80.0,-136.0
455317.34,346337.38,80.0,-136.0
455527.22,346337.38,80.0,-136.0
455737.1,346337.38,80.0,-124.0
455946.94,346337.38,68.0,-124.0
456156.8,346337.38,68.0,-124.0
456366.7,346337.38,68.0,-124.0
456576.53,346337.38,68.0,-124.0
456786.4,346337.38,68.0,-124.0
456996.25,346337.38,68.0,-124.0
457206.12,346337.38,68.0,-124.0
457416.0,346337.38,68.0,-124.0
457625.84,346337.38,68.0,-124.0
457835.72,346337.38,56.0,-112.0
458045.6,346337.38,56.0,-112.0
458255.44,346337.38,56.0,-112.0
458465.3,346337.38,56.0,-112.0
458675.16,346337.38,56.0,-112.0
458885.03,346337.38,92.0,-160.0
459094.9,346337.38,92.0,-160.0
459304.75,346337.38,92.0,-160.0
459514.62,346337.38,92.0,-160.0
459724.47,346337.38,92.0,-148.0
459934.34,346337.38,92.0,-148.0
460144.22,346337.38,92.0,-148.0
418381.47,346539.97,356.0,92.0
418591.34,346539.97,356.0,92.0
418801.2,346539.97,356.0,92.0
419011.06,346539.97,356.0,92.0
419220.94,346539.97,356.0,92.0
419430.78,346539.97,356.0,92.0
419640.66,346539.97,356.0,92.0
419850.5,346539.97,356.0,92.0
420060.38,346539.97,356.0,92.0
420270.25,346539.97,356.0,92.0
420480.1,346539.97,356.0,92.0
420689.97,346539.97,356.0,92.0
420899.84,346539.97,356.0,92.0
421109.7,346539.97,356.0,92.0
421319.56,346539.97,356.0,92.0
421529.4,346539.97,356.0,92.0
421739.28,346539.97,392.0,104.0
421949.16,346539.97,392.0,104.0
422159.0,346539.97,392.0,104.0
422368.88,346539.97,392.0,104.0
422578.72,346539.97,392.0,104.0
422788.6,346539.97,392.0,104.0
422998.47,346539.97,392.0,104.0
423208.3,346539.97,392.0,104.0
423418.2,346539.97,392.0,104.0
423628.06,346539.97,392.0,92.0
423837.9,346539.97,392.0,92.0
424047.78,346539.97,392.0,92.0
424257.62,346539.97,392.0,92.0
424467.5,346539.97,392.0,92.0
424677.38,346539.97,380.0,56.0
424887.22,346539.97,380.0,56.0
425097.1,346539.97,380.0,56.0
425306.94,346539.97,380.0,56.0
425516.8,346539.97,380.0,56.0
425726.7,346539.97,380.0,56.0
425936.53,346539.97,380.0,56.0
426146.4,346539.97,380.0,56.0
426356.28,346539.97,380.0,56.0
426566.12,346539.97,380.0,56.0
426776.0,346539.97,380.0,56.0
426985.84,346539.97,380.0,56.0
427195.72,346539.97,380.0,56.0
427405.6,346539.97,380.0,56.0
427615.44,346539.97,380.0,56.0
427825.3,346539.97,380.0,8.0
428035.16,346539.97,380.0,8.0
428245.03,346539.97,380.0,8.0
428454.9,346539.97,380.0,8.0
428664.75,346539.97,380.0,8.0
428874.62,346539.97,380.0,8.0
429084.5,346539.97,380.0,8.0
429294.34,346539.97,380.0,8.0
429504.22,346539.97,368.0,8.0
429714.06,346539.97,368.0,8.0
429923.94,346539.97,368.0,8.0
430133.8,346539.97,368.0,8.0
430343.66,346539.97,368.0,8.0
430553.53,346539.97,368.0,8.0
430763.38,346539.97,344.0,8.0
430973.25,346539.97,236.0,-28.0
431183.12,346539.97,236.0,-28.0
431392.97,346539.97,236.0,-28.0
431602.84,346539.97,236.0,-28.0
431812.72,346539.97,236.0,-28.0
432022.56,346539.97,236.0,-28.0
432232.44,346539.97,236.0,-28.0
432442.28,346539.97,236.0,-28.0
432652.16,346539.97,236.0,-28.0
432862.03,346539.97,224.0,-28.0
433071.88,346539.97,224.0,-28.0
433281.75,346539.97,224.0,-28.0
433491.6,346539.97,224.0,-28.0
433701.47,346539.97,236.0,164.0
433911.34,346539.97,236.0,164.0
434121.2,346539.97,224.0,164.0
434331.06,346539.97,224.0,164.0
434540.94,346539.97,224.0,164.0
434750.78,346539.97,224.0,164.0
434960.66,346539.97,212.0,164.0
435170.5,346539.97,200.0,176.0
435380.38,346539.97,188.0,176.0
435590.25,346539.97,188.0,176.0
435800.1,346539.97,200.0,176.0
436009.97,346539.97,200.0,176.0
436219.8,346539.97,200.0,176.0
436429.7,346539.97,200.0,176.0
436639.56,346539.97,200.0,176.0
436849.4,346539.97,200.0,176.0
437059.28,346539.97,200.0,176.0
437269.16,346539.97,200.0,176.0
437479.0,346539.97,200.0,176.0
437688.88,346539.97,200.0,176.0
437898.72,346539.97,200.0,176.0
438108.6,346539.97,200.0,176.0
438318.47,346539.97,200.0,176.0
438528.3,346539.97,200.0,176.0
438738.2,346539.97,200.0,176.0
438948.03,346539.97,200.0,176.0
439157.9,346539.97,200.0,176.0
439367.78,346539.97,116.0,-16.0
439577.62,346539.97,116.0,-16.0
439787.5,346539.97,116.0,-16.0
439997.38,346539.97,116.0,-16.0
440207.22,346539.97,104.0,-16.0
440417.1,346539.97,104.0,-16.0
440626.94,346539.97,104.0,-16.0
440836.8,346539.97,104.0,-16.0
441046.7,346539.97,104.0,-16.0
441256.53,346539.97,104.0,-16.0
441466.4,346539.97,104.0,-16.0
441676.25,346539.97,104.0,-16.0
441886.12,346539.97,104.0,-16.0
442096.0,346539.97,92.0,-16.0
442305.84,346539.97,92.0,-16.0
442515.72,346539.97,92.0,-16.0
442725.6,346539.97,104.0,-16.0
442935.44,346539.97,104.0,-16.0
443145.3,346539.97,104.0,-16.0
443355.16,346539.97,104.0,-16.0
443565.03,346539.97,104.0,-16.0
443774.9,346539.97,104.0,-16.0
443984.75,346539.97,104.0,-16.0
444194.62,346539.97,92.0,-16.0
444404.47,346539.97,92.0,-16.0
444614.34,346539.97,92.0,-16.0
444824.22,346539.97,92.0,-16.0
445034.06,346539.97,92.0,-16.0
445243.94,346539.97,92.0,-16.0
445453.8,346539.97,92.0,-16.0
445663.66,346539.97,92.0,-16.0
445873.53,346539.97,92.0,-16.0
446083.38,346539.97,92.0,-16.0
446293.25,346539.97,92.0,-4.0
446503.12,346539.97,92.0,-4.0
446712.97,346539.97,92.0,-4.0
446922.84,346539.97,92.0,-4.0
447132.7,346539.97,92.0,-4.0
447342.56,346539.97,92.0,-4.0
447552.44,346539.97,92.0,-4.0
447762.28,346539.97,92.0,-4.0
447972.16,346539.97,92.0,-4.0
448182.03,346539.97,92.0,8.0
448391.88,346539.97,80.0,8.0
448601.75,346539.97,80.0,8.0
448811.6,346539.97,80.0,8.0
449021.47,346539.97,80.0,8.0
449231.34,346539.97,80.0,8.0
449441.2,346539.97,80.0,20.0
449651.06,346539.97,80.0,20.0
449860.9,346539.97,80.0,20.0
450070.78,346539.97,80.0,32.0
450280.66,346539.97,104.0,20.0
450490.5,346539.97,104.0,20.0
450700.38,346539.97,104.0,20.0
450910.25,346539.97,104.0,20.0
451120.1,346539.97,104.0,20.0
451329.97,346539.97,92.0,20.0
451539.8,346539.97,92.0,20.0
451749.7,346539.97,92.0,20.0
451959.56,346539.97,92.0,32.0
452169.4,346539.97,92.0,32.0
452379.28,346539.97,92.0,32.0
452589.12,346539.97,92.0,32.0
452799.0,346539.97,92.0,32.0
453008.88,346539.97,80.0,32.0
453218.72,346539.97,80.0,32.0
453428.6,346539.97,80.0,44.0
453638.47,346539.97,80.0,44.0
453848.3,346539.97,80.0,44.0
454058.2,346539.97,68.0,44.0
454268.03,346539.97,68.0,56.0
454477.9,346539.97,68.0,56.0
454687.78,346539.97,,
454897.62,346539.97,,
455107.5,346539.97,80.0,-136.0
455317.34,346539.97,80.0,-136.0
455527.22,346539.97,80.0,-136.0
455737.1,346539.97,80.0,-136.0
455946.94,346539.97,80.0,-136.0
456156.8,346539.97,80.0,-136.0
456366.7,346539.97,68.0,-124.0
456576.53,346539.97,68.0,-124.0
456786.4,346539.97,68.0,-124.0
456996.25,346539.97,68.0,-124.0
457206.12,346539.97,68.0,-124.0
457416.0,346539.97,68.0,-124.0
457625.84,346539.97,68.0,-124.0
457835.72,346539.97,68.0,-124.0
458045.6,346539.97,68.0,-112.0
458255.44,346539.97,56.0,-112.0
458465.3,346539.97,56.0,-112.0
458675.16,346539.97,56.0,-112.0
458885.03,346539.97,92.0,-160.0
459094.9,346539.97,92.0,-160.0
459304.75,346539.97,92.0,-160.0
459514.62,346539.97,92.0,-160.0
459724.47,346539.97,92.0,-160.0
459934.34,346539.97,92.0,-148.0
460144.22,346539.97,92.0,-148.0
418381.47,346742.6,356.0,92.0
418591.34,346742.6,356.0,92.0
418801.2,346742.6,356.0,92.0
419011.06,346742.6,356.0,92.0
419220.94,346742.6,356.0,92.0
419430.78,346742.6,356.0,92.0
419640.66,346742.6,356.0,92.0
419850.5,346742.6,356.0,92.0
420060.38,346742.6,356.0,92.0
420270.25,346742.6,356.0,92.0
420480.1,346742.6,356.0,92.0
420689.97,346742.6,356.0,92.0
420899.84,346742.6,356.0,92.0
421109.7,346742.6,356.0,80.0
421319.56,346742.6,356.0,80.0
421529.4,346742.6,356.0,80.0
421739.28,346742.6,356.0,80.0
421949.16,346742.6,380.0,104.0
422159.0,346742.6,392.0,104.0
422368.88,346742.6,392.0,104.0
422578.72,346742.6,392.0,104.0
422788.6,346742.6,392.0,104.0
422998.47,346742.6,392.0,104.0
423208.3,346742.6,392.0,104.0
423418.2,346742.6,392.0,104.0
423628.06,346742.6,392.0,92.0
423837.9,346742.6,392.0,92.0
424047.78,346742.6,392.0,92.0
424257.62,346742.6,392.0,92.0
424467.5,346742.6,380.0,56.0
424677.38,346742.6,380.0,56.0
424887.22,346742.6,380.0,56.0
425097.1,346742.6,380.0,56.0
425306.94,346742.6,380.0,56.0
425516.8,346742.6,380.0,56.0
425726.7,346742.6,380.0,56.0
425936.53,346742.6,380.0,56.0
426146.4,346742.6,380.0,56.0
426356.28,346742.6,380.0,56.0
426566.12,346742.6,380.0,56.0
426776.0,346742.6,380.0,56.0
426985.84,346742.6,380.0,56.0
427195.72,346742.6,380.0,56.0
427405.6,346742.6,380.0,56.0
427615.44,346742.6,380.0,20.0
427825.3,346742.6,380.0,8.0
428035.16,346742.6,380.0,8.0
428245.03,346742.6,380.0,8.0
428454.9,346742.6,380.0,8.0
428664.75,346742.6,380.0,8.0
428874.62,346742.6,380.0,8.0
429084.5,346742.6,380.0,8.0
429294.34,346742.6,380.0,8.0
429504.22,346742.6,380.0,8.0
429714.06,346742.6,368.0,8.0
429923.94,346742.6,368.0,8.0
430133.8,346742.6,368.0,8.0
430343.66,346742.6,368.0,8.0
430553.53,346742.6,356.0,8.0
430763.38,346742.6,356.0,8.0
430973.25,346742.6,344.0,8.0
431183.12,346742.6,236.0,-28.0
431392.97,346742.6,236.0,-28.0
431602.84,346742.6,236.0,-28.0
431812.72,346742.6,236.0,-28.0
432022.56,346742.6,236.0,-28.0
432232.44,346742.6,236.0,-28.0
432442.28,346742.6,236.0,-28.0
432652.16,346742.6,236.0,-28.0
432862.03,346742.6,236.0,-28.0
433071.88,346742.6,236.0,-28.0
433281.75,346742.6,224.0,-28.0
433491.6,346742.6,236.0,164.0
433701.47,346742.6,236.0,164.0
433911.34,346742.6,236.0,164.0
434121.2,346742.6,236.0,164.0
434331.06,346742.6,224.0,164.0
434540.94,346742.6,224.0,164.0
434750.78,346742.6,224.0,164.0
434960.66,346742.6,224.0,164.0
435170.5,346742.6,200.0,164.0
435380.38,346742.6,200.0,164.0
435590.25,346742.6,200.0,164.0
435800.1,346742.6,200.0,164.0
436009.97,346742.6,200.0,164.0
436219.8,346742.6,200.0,164.0
436429.7,346742.6,200.0,164.0
436639.56,346742.6,200.0,164.0
436849.4,346742.6,200.0,164.0
437059.28,346742.6,200.0,164.0
437269.16,346742.6,200.0,164.0
437479.0,346742.6,200.0,164.0
437688.88,346742.6,200.0,164.0
437898.72,346742.6,200.0,164.0
438108.6,346742.6,200.0,164.0
438318.47,346742.6,200.0,164.0
438528.3,346742.6,200.0,164.0
438738.2,346742.6,200.0,164.0
438948.03,346742.6,200.0,164.0
439157.9,346742.6,200.0,164.0
439367.78,346742.6,116.0,-16.0
439577.62,346742.6,116.0,-16.0
439787.5,346742.6,116.0,-16.0
439997.38,346742.6,116.0,-16.0
440207.22,346742.6,116.0,-16.0
440417.1,346742.6,104.0,-16.0
440626.94,346742.6,104.0,-28.0
440836.8,346742.6,104.0,-16.0
441046.7,346742.6,104.0,-16.0
441256.53,346742.6,104.0,-28.0
441466.4,346742.6,104.0,-16.0
441676.25,346742.6,104.0,-16.0
441886.12,346742.6,104.0,-16.0
442096.0,346742.6,104.0,-16.0
442305.84,346742.6,92.0,-16.0
442515.72,346742.6,92.0,-16.0
442725.6,346742.6,104.0,-28.0
442935.44,346742.6,104.0,-28.0
443145.3,346742.6,104.0,-16.0
443355.16,346742.6,104.0,-16.0
443565.03,346742.6,104.0,-16.0
443774.9,346742.6,104.0,-16.0
443984.75,346742.6,104.0,-16.0
444194.62,346742.6,104.0,-16.0
444404.47,346742.6,104.0,-16.0
444614.34,346742.6,104.0,-16.0
444824.22,346742.6,104.0,-16.0
445034.06,346742.6,92.0,-16.0
445243.94,346742.6,92.0,-16.0
445453.8,346742.6,92.0,-16.0
445663.66,346742.6,92.0,-16.0
445873.53,346742.6,92.0,-16.0
446083.38,346742.6,92.0,-16.0
446293.25,346742.6,92.0,-16.0
446503.12,346742.6,92.0,-16.0
446712.97,346742.6,92.0,-16.0
446922.84,346742.6,92.0,-4.0
447132.7,346742.6,92.0,-4.0
447342.56,346742.6,92.0,-4.0
447552.44,346742.6,92.0,-4.0
